13,necklace,LOVE word Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_35.jpg
14,necklace,White Small Stone Necklace,1499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_36.jpg
15,necklace,Rose & White Gold Necklace,1599,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_37.jpg
16,necklace,Yellow & White Gold Necklace,1499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_38.jpg
17,necklace,White Gold Diamond Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_39.jpg
18,necklace,Flower Petal Pattern Necklace,1599,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_41.jpg
19,necklace,Small Three Flower Necklace,1599,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_42.jpg
20,necklace,Beautiful Gold Necklace,1299,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_43.jpg
21,necklace,Simple White Gold Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_44.jpg
22,necklace,Diamond Cult Necklace ,1499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_45.jpg
23,necklace,White Heart Necklace ,1599,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_80.jpg
24,necklace,Small Clove Necklace ,1499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_81.jpg
25,necklace,Peacock Feather  Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_82.jpg
26,necklace,Green Diamond Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_83.jpg
27,necklace,Pink Flower Necklace ,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_84.jpg
28,necklace,Triple layer Gold Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_85.jpg
29,necklace,Five Layer White Gold pearl Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_86.jpg
30,necklace,Spiral Pink Necklace,2499,"Amulette de Cartier necklace, XS model, 18K white pearl, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","Enhance your elegance with our exquisite necklace collection, meticulously crafted to captivate hearts and spark conversations. Our necklaces blend timeless sophistication with contemporary flair, offering you a wearable piece of art that exudes charm and grace.

Indulge in the luxury of intricate designs, each necklace meticulously handcrafted by skilled artisans, ensuring every detail reflects perfection. From delicate chains adorned with shimmering gemstones to bold statement pieces that demand attention, our collection caters to every style and occasion.",img/necklace_87.jpg
31,earrings,Rose Gold earrings,899,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/1.jpg
32,earrings,Rose Gold Star earrings,799,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/7.jpg
33,earrings,Gold Leaf earrings,899,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/8.jpg
34,earrings,24K Gold Leaf earrings,599,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/9.jpg
35,earrings,Gold Pearl earrings,1599,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/10.jpg
36,earrings,Peacock Gold earrings,999,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/18.jpg
37,earrings,Blue Peacock Long gold earrings ,789,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/19.jpg
38,earrings,Pink-White Diamond earrings,849,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/20.jpg
39,earrings,Pink-Green-White Diamond earrings,859,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/21.jpg
40,earrings,Pink Stone Jhumka earrings,849,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/23.jpg
41,earrings,Red-Green Heart earrings,749,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/24.jpg
42,earrings,Beautiful Pearl-Diamond earrings,799,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/25.jpg
43,earrings,Small Pink Diamond earrings,899,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/26.jpg
44,earrings,Pink Diamond Leaf earrings,1199,"Amulette de Cartier earrings, XS model, 18K yellow gold, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of motifs: 12 mm.","Step into a world of elegance and refinement with our captivating earrings collection, where every piece is a testament to exquisite craftsmanship and timeless beauty. From delicate studs to dazzling chandeliers, our earrings are designed to adorn your ears with grace and sophistication, elevating your ensemble to new heights of style.

Indulge in the allure of our meticulously crafted designs, each pair meticulously created by skilled artisans using the finest materials and attention to detail. Whether you prefer the understated elegance of classic pearls, the sparkling brilliance of diamonds, or the vibrant hues of gemstones, our collection offers a diverse range of styles to suit every taste and occasion.",img/27.jpg
